NP : ser rodrik cassel
NP : ser vardis egen
NP : ser waymar
NP : seven kingdoms
NP : several bolton
NP : shae
NP : shagga
NP : shaggydog
NP : shireen
NP : siege
NP : sight
NP : silent sisters
NP : slaver
NP : slynt
NP : small council
NP : smalljon
NP : snow
NP : sons
NP : south
NP : sparrows
NP : square
NP : stannis baratheon
NP : starks
NP : steelshanks
NP : stone mill
NP : stormlands
NP : stranger
NP : styr's
NP : summer
NP : sunspear
NP : syrio forel
NP : talisa
NP : targaryens
NP : tarly
NP : tarth
NP : that arya
NP : that baelish
NP : that bran
NP : that bronn
NP : that daenerys
NP : that eddard
NP : that euron
NP : that frey
NP : that jaime
NP : that jorah
NP : that myrcella
NP : that robb
NP : that sansa
NP : that stannis
NP : that tyrion
NP : that tywin
NP : that yunkai
NP : thenn
NP : theon greyjoy
NP : thin man
NP : thirteen
NP : thorne
NP : thoros
NP : throne
NP : tickler
NP : titan
NP : tommen
NP : tormund
NP : torrhen karstark
NP : tower
NP : town
NP : trant
NP : trident
NP : trystane martell
NP : tully
NP : twins
NP : tycho
NP : tyene
NP : tyrells
NP : tyrion lannister
NP : tywin lannister
NP : umber
NP : unsullied
NP : vaes dothrak
NP : valar morghulis
NP : vale
NP : valyrian
NP : vardis
NP : varys
NP : viper
NP : viserys
NP : volantis
NP : waif
NP : walda
NP : walder frey
NP : walder's
NP : walkers
NP : wall
NP : war
NP : watch
NP : water dancer
NP : water gardens
NP : waynwood
NP : weirwood
NP : weiss
NP : westeros
NP : whispering wood
NP : white walkers
NP : wildfire
NP : wildlings
NP : willem
NP : winterfell
NP : wise masters
NP : wun wun
NP : wylis
NP : xaro
NP : yara
NP : yarwyck
NP : yezzan
NP : ygritte
NP : yohn
NP : yoren
NP : young cersei
NP : yunkai
ORGANIZATION : garden of bones
ORGANIZATION : great sept of baelor
ORGANIZATION : hall of faces
ORGANIZATION : mother of dragons
ORGANIZATION : rains of castamere
ORGANIZATION : thoros of myr
ORGANIZATION : walk of punishment
